,Title,Genre,Album_Date,Video_Date,Score
1788,Miguel- Kaleidoscope Dream ALBUM REVIEW, 2012 / rca / contemporary r&b,2012,12/10/2012,6
1789,P.O.S- We Don't Even Live Here ALBUM REVIEW," 2012 / rhymesayers / conscious hip hop, ",2012,12/7/2012,5
1790,Roomful of Teeth- Self-Titled ALBUM REVIEW," 2012 / new amsterdam records / experimental choral music, tuvan throat singing, a capella, classical",2012,12/6/2012,7
1791,Dragged Into Sunlight- Widowmaker ALBUM REVIEW," 2012 / prosthetic records, sludge metal, doom metal, death metal, death doom metal, maybe there's some black metal in there as well",2012,12/5/2012,6
1792,Scott Walker- Bish Bosch ALBUM REVIEW," 2012 / 4ad / experimental rock, singer-songwriter, dark ambient, weirdmeoutstuff",2012,12/4/2012,7
1793,Wu-Block- Self-Titled ALBUM REVIEW," 2012 / eone / east coast hip hop, hardcore hip hop, gangsta rap",2012,12/1/2012,6
1794,Code Orange Kids- Love Is Love // Return To Dust ALBUM REVIEW," 2012 / sludge metal, hardcore punk",2012,11/30/2012,6
1795,Heems- Wild Water Kingdom ALBUM REVIEW," 2012 / greedhead / east coast hip hop, abstract hip hop, cloud rap, water rap",2012,11/29/2012,5
1796,Macintosh Plus- Floral Shoppe ALBUM REVIEW," 2012 / beer on the rug / plunderphonics, experimental, ambient, synth funk, chopped \u0026 screwed",2012,11/28/2012,4
1797,Angel Olsen- Half Way Home ALBUM REVIEW," 2012 / bathetic / singer-songwriter, indie folk, contemporary folk, alt-country",2012,11/27/2012,7
1798,Bad Brains- Into the Future ALBUM REVIEW," 2012 / megaforce / punk rock, hardcore punk, dub, reggae, alternative metal",2012,11/26/2012,3
1799,Tim Hecker and Daniel Lopatin- Instrumental Tourist ALBUM REVIEW," 2012 / software / ambient, drone, experimental, eai, noise, glitch, progressive electronic",2012,11/25/2012,5
1800,The Evens- The Odds ALBUM REVIEW," 2012 / dischord records / indie, folk punk, \""d.c. sound\"", post-post-hardcore",2012,11/22/2012,8
1801,Captain Murphy- Duality ALBUM REVIEW, 2012 / self-released / experimental hip hop,2012,11/21/2012,7
1802,Holly Herndon- Movement ALBUM REVIEW," 2012 / experimental, techno, house",2012,11/20/2012,7
1803,Goat- World Music ALBUM REVIEW," 2012 / psychedelic rock, afrobeat, garage rock",2012,11/19/2012,5
1804,Action Bronson and the Alchemist- Rare Chandeliers ALBUM REVIEW," 2012 / hardcore hip hop, east coast hip hop",2012,11/16/2012,8
1805,Vessel- Order of Noise ALBUM REVIEW," 2012 / triangle records / minimal techno, dub, idm, ambient",2012,11/16/2012,7
1806,Ratking- Wiki93 EP REVIEW," 2012 / xl recordings / alternative hip hop, hardcore hip hop",2012,11/15/2012,5
1807,Deftones- Koi No Yokan ALBUM REVIEW," 2012 / alternative metal, shoegaze, alternative rock",2012,11/15/2012,6
1808,Jessica Pratt- Self-Titled ALBUM REVIEW," 2012 / singer-songwriter, contemporary folk",2012,11/14/2012,7
1809,Brian Eno- LUX ALBUM REVIEW," 2012 / ambient, electronic",2012,11/12/2012,6
1810,The Secret- Agnus Dei ALBUM REVIEW," 2012 / hardcore punk, crust punk, sludge metal, metalcore, black metal",2012,11/8/2012,5
1811,Titus Andronicus- Local Business ALBUM REVIEW," 2012 / xl / indie rock, punk, folk punk, pop punk, the boss",2012,11/7/2012,6
1812,Neurosis- Honor Found In Decay ALBUM REVIEW," 2012 / neurot / atmospheric sludge metal, post rock, a bit of folk influence as well",2012,11/5/2012,7
1813,Pile- Dripping ALBUM REVIEW," 2012 / exploding in sound records / post-hardcore, indie rock",2012,11/2/2012,8
1814,Black Moth Super Rainbow- Cobra Juicy ALBUM REVIEW," 2012 / rad cult / neo-psychedelia, indie electronic",2012,11/1/2012,5
1815,The Soft Moon- Zeros ALBUM REVIEW," 2012 / gothic rock, post-punk, synth punk, cold wave",2012,11/1/2012,4
1816,The Bad Plus- Made Possible ALBUM REVIEW," 2012 / eone music / jazz fusion, avant-garde jazz, jazz",2012,10/31/2012,8
1817,Mac DeMarco- 2 ALBUM REVIEW," 2012 / captured tracks / 2012 / indie pop, indie rock, lo-fi, jangle pop",2012,10/30/2012,6
1818,Andy Stott- Luxury Problems ALBUM REVIEW," 2012 / modern love / dub techno, minimal techno, ambient techno, there are elements of drone spattered throughout this album, too...",2012,10/29/2012,7
1819,Chelsea Wolfe- Unknown Rooms: A Collection of Acoustic Songs ALBUM REVIEW," 2012 / sergeant house / neofolk, alternative singer-songwriter, ethereal wave",2012,10/26/2012,7
1820,Hoax- 3rd EP EP REVIEW, 2012 / painkiller / hardcore punk,2012,10/26/2012,6
1821,Pig Destroyer- Book Burner ALBUM REVIEW," 2012 / grindcore, mosh riffs and mosh riffs and mosh riffs",2012,10/24/2012,6
1822,3:33- In the Middle of Infinity ALBUM REVIEW," 2012 / beatmusic, instrumental hip hop, dark ambient, drone",2012,10/24/2012,6
1823,Karriem Riggins- Alone Together ALBUM REVIEW," 2012 / stonesthrow / instrumental hip hop, jazz, beatmusic",2012,10/23/2012,8
1824,"Kendrick Lamar- good kid, m.A.A.d. city ALBUM REVIEW"," 2012 / interscope / west coast hip hop, conscious hip hop",2012,10/22/2012,9
1825,Blu & Exile- Give Me My Flowers While I Can Still Smell Them ALBUM REVIEW," 2012 / dirty science / west coast hip hop, boom bap, conscious hip hop",2012,10/20/2012,7
1826,Daphni- Jiaolong ALBUM REVIEW," 2012 / merge records / tech house, tribal house",2012,10/19/2012,6
1827,Between the Buried and Me- The Parallax II: Future Sequence ALBUM REVIEW," 2012 / metal blade / progressive metal, progressive rock, metalcore",2012,10/19/2012,4
1828,John Frusciante- PBX Funicular Intaglio Zone ALBUM REVIEW," 2012 / experimental rock, art pop, lo-fi, breakbeat electronica, drum and bass",2012,10/16/2012,2
1829,Converge- All We Love We Leave Behind ALBUM REVIEW," 2012 / hardcore punk, metalcore, post-hardcore, ",2012,10/15/2012,8
1830,Godspeed You! Black Emperor- 'Allelujah! Don't Bend! Ascend! ALBUM REVIEW," 2012 / constellation / post-rock, experimental rock, ambient, drone",2012,10/12/2012,8
1831,Macklemore and Ryan Lewis- The Heist ALBUM REVIEW," 2012 / self-released / pop rap, conscious hip hop",2012,10/11/2012,7
1832,The Mountain Goats- Transcendental Youth ALBUM REVIEW," 2012 / singer-songwriter, indie folk",2012,10/10/2012,7
1833,Tame Impala- Lonerism ALBUM REVIEW," 2012 / modular / psych rock, neo-psychedelia, experimental rock",2012,10/10/2012,8
1834,Mellowhype- Numbers ALBUM REVIEW," 2012 / west coast hip hop, hip hop, hardcore hip hop, odd future raps, swag rap",2012,10/9/2012,3
1835,METZ- Self-Titled ALBUM REVIEW," 2012 / sub pop / noise rock, a bit of post-hardcore as well, i think",2012,10/9/2012,6
1836,Death Grips- NO LOVE DEEP WEB ALBUM REVIEW," 2012 / self-released / experimental hip hop, industrial hip hop",2012,10/8/2012,8
1837,Alt-J- An Awesome Wave ALBUM REVIEW," 2012 / canvasback music / art pop, indie pop, folktronica, indie electronic, baroque pop",2012,10/5/2012,8
1838,Muse- The 2nd Law ALBUM REVIEW," 2012 / warner / symphonic rock, brostep, electronic pop, 80s-80s-80s, alternative rock, pop rock",2012,10/4/2012,3
1839,Mumford & Sons- Babel ALBUM REVIEW," 2012 / island / folk pop, indie folk, alt-country",2012,10/2/2012,6
1840,Efterklang- Piramida ALBUM REVIEW, 2012 / art pop,2012,10/2/2012,5
1841,Flying Lotus- Until the Quiet Comes ALBUM REVIEW," 2012 / warp / wonky, idm, beatmusic, instrumental hip hop, nu jazz, glitch hop",2012,9/29/2012,7
1842,Dark Time Sunshine- ANX ALBUM REVIEW," 2012 / fake four / abstract hip hop, conscious hip hop",2012,9/27/2012,7
1843,Lupe Fiasco- Food & Liquor 2: The Great American Rap Album Pt. 1 ALBUM REVIEW," 2012 / atlantic / pop rap, conscious hip hop",2012,9/26/2012,5
1844,The Gaslamp Killer- Breakthrough ALBUM REVIEW," 2012 / brainfeeder / wonky, glitch hop, instrumental hip hop, turntablism",2012,9/25/2012,8
1845,Title Fight- Floral Green ALBUM REVIEW," 2012 / sideonedummy / pop punk, post-hardcore, emo",2012,9/24/2012,7
1846,How To Dress Well- Total Loss ALBUM REVIEW," 2012 / contemporary r&b, dream pop, ambient pop",2012,9/21/2012,6
1847,David Byrne & St. Vincent- Love This Giant ALBUM REVIEW," 2012 / art pop, chamber pop, progressive pop",2012,9/20/2012,7
1848,Dinosaur Jr.- I Bet On Sky ALBUM REVIEW," 2012 / indie rock, alternative rock",2012,9/20/2012,7
1849,Grizzly Bear- Shields ALBUM REVIEW," 2012 / psychedelic folk, indie folk, progressive folk, neo-psychedelia ",2012,9/18/2012,6
1850,Woods- Bend Beyond ALBUM REVIEW," 2012 / woodsist / folk rock, psychedelic folk, lo-fi indie, freak folk",2012,9/17/2012,7
1851,Krallice- Years Past Matter ALBUM REVIEW," 2012 / self-released / progressive metal, black metal",2012,9/13/2012,8
1852,The xx- Coexist ALBUM REVIEW," 2012 / young turks / dream pop, indie pop, indie electronic",2012,9/12/2012,4
1853,Dan Deacon- America ALBUM REVIEW," 2012 / domino / indie electronic, noise pop, neo-psychedelia, ",2012,9/7/2012,5
1854,Jens Lekman- I Know What Love Isn't ALBUM REVIEW," 2012 / secretly canadian / singer-songwriter, baroque pop, pop/rock, catchy fun awesome swedish music yay",2012,9/6/2012,7
1855,Animal Collective- Centipede Hz ALBUM REVIEW," 2012 / domino / neo-psychedelia, psych pop, psych rock, experimental pop",2012,9/5/2012,6
1856,Murder Construct- Results ALBUM REVIEW," 2012 / grindcore, deathgrind",2012,9/4/2012,8
1857,Four Tet- Pink COMPILATION REVIEW," 2012 / text / house, microhouse, tech house, ambient",2012,8/31/2012,7
1858,"A$AP Mob- Lord$ Never Worry ALBUM REVIEW (MIXTAPE, REALLY)"," 2012 / self-released / cloud rap, southern hip hop, pop rap, swag rap",2012,8/30/2012,3
1859,Swans- The Seer ALBUM REVIEW," 2012 / young god records / experimental rock, art rock, noise, drone, post-punk",2012,8/29/2012,8
1860,The Faceless- Autotheism ALBUM REVIEW," 2012 / sumerian records / technical death metal, progressive metal, melodic death metal",2012,8/28/2012,5
1861,Matthew Dear- Beams ALBUM REVIEW," 2012 / ghostly international / synth pop, microhouse, eerie tech house w/odd vocals, freakhouse, electropop",2012,8/27/2012,8
1862,Bloc Party- Four ALBUM REVIEW," 2012 / frenchkiss / indie rock, alternative, rock, post-punk (modernized)",2012,8/24/2012,7
1863,Wild Nothing- Nocturne ALBUM REVIEW," 2012 / captured tracks / dream pop, indie rock, ",2012,8/23/2012,8
1864,Jessie Ware- Devotion ALBUM REVIEW," 2012 / synth pop, contemporary r&b circa 1985, pop soul, semi-futuristic smooth soul",2012,8/22/2012,4
1865,Eprom- Metahuman ALBUM REVIEW," 2012 / rwina / dubstep, wonky, chiptune, beatmusic, glitch hop, strange plinky plonky crazy instrumentals that are somewhat boss",2012,8/21/2012,7
1866,Xibalba- Hasta La Muerte ALBUM REVIEW," 2012 / southern lord / sludge metal, doom metal, metalcore, beatdown hardcore, hardcore punk",2012,8/17/2012,8
1867,2 Chainz- Based on a T.R.U. Story ALBUM REVIEW," 2012 / southern hip hop, pop rap, trap rap, gangsta rap",2012,8/16/2012,4
1868,Parquet Courts- Light Up Gold ALBUM REVIEW," 2012 / dull tools / post-punk, art rock, punk, americana, poet punk, poetic art punk american rock western southern folk freak what am i even saying?",2012,8/14/2012,7
1869,Ariel Pink's Haunted Graffiti- Mature Themes ALBUM REVIEW," 2012 / synth pop, lo-fi indie (sorta, cuz it's not really that lo-fi), psych pop, pop rock, art rock",2012,8/13/2012,6
1870,Niki and the Dove- Instinct ALBUM REVIEW," 2012 / electropop, synth pop",2012,8/12/2012,6
1871,R. Stevie Moore- Lo Fi Hi Fives COMPILATION REVIEW," 2012 / o genesis records / lo fi, indie, alternative rock, psych rock, art rock, pop, rock",2012,8/10/2012,7
1872,Domo Genesis- No Idols ALBUM REVIEW," 2012 / self-released / west coast hip hop, internet rap",2012,8/3/2012,5
1873,Om- Advaitic Songs ALBUM REVIEW," 2012 / drag city / stoner rock, psych rock, stoner metal, doom metal",2012,8/3/2012,5
1874,Passion Pit- Gossamer ALBUM REVIEW," 2012 / columbia / synth pop, indie pop, electropop, indie electronic",2012,8/2/2012,6
1875,Nachtmystium- Silencing Machine ALBUM REVIEW," 2012 / century media / black metal, experimental metal, ",2012,8/1/2012,8
1876,"Rick Ross- God Forgives, I Don't ALBUM REVIEW"," 2012 / maybach music group / gangsta rap, mafioso rap, pop rap",2012,7/30/2012,3
1877,Purity Ring- Shrines ALBUM REVIEW," 2012 / 4ad / synth pop, indie electronic, witch house, dream pop, etherial wave",2012,7/25/2012,6
1878,Gnaw Their Tongues- Eschatological Scatology ALBUM REVIEW," 2012 / self released / black metal, noise, avant-garde metal, experimental metal",2012,7/24/2012,7
1879,TNGHT- Self-Titled EP REVIEW," 2012 / wonky, instrumental hip hop, purple sound, super bangers, bang bang boom, holy wow this rules",2012,7/23/2012,9
1880,Mission of Burma- Unsound ALBUM REVIEW," 2012 / fire records / post-punk, art rock, experimental rock",2012,7/20/2012,6
1881,Aesop Rock- Skelethon ALBUM REVIEW," 2012 / rhymesayers / experimental hip hop, abstract hip hop, weirdo rap that's really strange, holy wow crazy lyrics",2012,7/19/2012,7
1882,Holograms- Self-Titled ALBUM REVIEW," 2012 / captured tracks / post-punk, art punk, depressive swedish punk, unhappiness",2012,7/18/2012,8
1883,Nas- Life Is Good ALBUM REVIEW," 2012 / def jam / pop rap, east coast hip hop, (relatively) hardcore hip hop",2012,7/17/2012,4
1884,Wreck and Reference- No Youth ALBUM REVIEW, 2012 / fensler records / blackened industrial doom rock spoken word yeah,2012,7/16/2012,7
1885,Baroness- Yellow and Green ALBUM REVIEW," 2012 / relapse records / heavy psych, alternative rock, stoner rock, psychedelic rock, post-pop-catchy-sludge (lol)",2012,7/13/2012,7
1886,Frank Ocean- Channel Orange ALBUM REVIEW," 2012 / def jam / neo-soul, contemporary r&b",2012,7/11/2012,7
1887,Twin Shadow- Confess ALBUM REVIEW," 2012 / 4ad / new wave, synth pop",2012,7/10/2012,5
1888,Foxygen- Take the Kids Off Broadway EP REVIEW," 2012 / psych rock, baroque pop, garage rock, pop rock, rock 'n' roll, old vintage retro lo-fi revisitation of all the major rock icons ever, psychopathic british invasion revivalism",2012,7/9/2012,8
1889,H-SIK- Cocody EP REVIEW," 2012 / footwork, juke",2012,7/9/2012,7
1890,Dirty Projectors- Swing Lo Magellan ALBUM REVIEW," 2012 / domino / experimental pop, progressive pop, art rock, ",2012,7/6/2012,6
1891,Rush- Clockwork Angels ALBUM REVIEW," 2012 / roadrunner / progressive rock, hard rock, aor",2012,7/5/2012,6
1892,Spaceghostpurrp- Mysterious Phonk: The Chronicles of SpvcxxGhxztPvrrp ALBUM REVIEW," 2012 / 4ad / cloud rap, southern hip hop, chopped \u0026 screwed, experimental hip hop",2012,7/3/2012,5
1893,Hot Chip- In Our Heads ALBUM REVIEW," 2012 / synth pop, indie pop, dance pop, indie electronic, alternative dance",2012,6/29/2012,7
1894,Old Man Gloom- NO ALBUM REVIEW," 2012 / hydra head / doom metal, sludge metal, ambient, noise, experimental rock, post-metal",2012,6/28/2012,6
1895,Ty Segall Band- Slaughterhouse / Ty Segall & White Fence- Hair ALBUM REVIEWS," 2012 / drag city / garage rock, psych rock, garage punk",2012,6/27/2012,8
1896,Open Mike Eagle- 4NML HSPTL ALBUM REVIEW," 2012 / fake four / experimental hip hop, abstract hip hop, glitch hop",2012,6/26/2012,7
1897,The Smashing Pumpkins- Oceania ALBUM REVIEW," 2012 / martha's music / alternative rock, symphonic rock, dream pop, shoegaze",2012,6/25/2012,6
1898,Metric- Synthetica ALBUM REVIEW," 2012 / metric productions / indie rock, synth pop, indie pop",2012,6/22/2012,3
1899,Curren$y- The Stoned Immaculate ALBUM REVIEW," 2012 / warner bros. / jazz rap, southern hip hop",2012,6/21/2012,3
1900,Bobby Womack- The Bravest Man In the Universe ALBUM REVIEW," 2012 / soul, neo-soul, contemporary r&b",2012,6/20/2012,6
1901,Fiona Apple- The Idler Wheel... ALBUM REVIEW," 2012 / epic records / piano rock, singer-songwriter, art pop, jazz pop",2012,6/19/2012,9
1902,Joey Bada$$- 1999 ALBUM REVIEW," 1999 / self-released / 2012 / hardcore hip hop, boom bap",1999,6/18/2012,7
1903,iamamiwhoami- Kin ALBUM REVIEW," 2012 / co-operative music / synth pop, electropop, downtempo, art pop",2012,6/12/2012,8
1904,The Tallest Man On Earth- There's No Leaving Now ALBUM REVIEW," 2012 / contemporary folk, singer-songwriter / dead oceans",2012,6/11/2012,8
1905,Recondite- On Acid ALBUM REVIEW," 2012 / absurd recordings / acid house, micro  house, minimal",2012,6/8/2012,8
1906,Liars- WIXIW ALBUM REVIEW," 2012 / darkwave, ambient pop, electronic, post-punk, minimal synth",2012,6/7/2012,7
1907,Neil Young & Crazy Horse- Americana ALBUM REVIEW," 2012 / reprise / folk rock, americana, country rock",2012,6/6/2012,7
1908,Japandroids- Celebration Rock ALBUM REVIEW," 2012 / polyvinyl / indie rock, noise rock, pop punk",2012,6/5/2012,5
1909,Black Breath- Sentenced to Life ALBUM REVIEW," 2012 / death 'n' roll, thrash metal, hardcore punk, crust punk, hardcore",2012,6/4/2012,8
1910,Big K.R.I.T.- Live From the Underground ALBUM REVIEW," 2012 / def jam / southern hip hop, dirty south, conscious hip hop, hardcore hip hop",2012,5/30/2012,7
1911,Sigur Rós- Valtari ALBUM REVIEW," 2012 / parlophone / post-rock, drone, ambient",2012,5/29/2012,7
1912,El-P- Cancer For Cure ALBUM REVIEW," 2012 / experimental hip hop, hardcore hip hop, east coast hip hop, abstract hip hop",2012,5/25/2012,6
1913,Cerce- Tour Sampler CD-R ALBUM REVIEW," 2012 / self-released / hardcore punk, noise, post-hardcore, crust punk",2012,5/24/2012,7
1914,Mount Eerie- Clear Moon ALBUM REVIEW," 2012 / slowcore, lo-fi, singer-songwriter, experimental, ambient, drone",2012,5/23/2012,7
1915,Best Coast- The Only Place ALBUM REVIEW," 2012 / mexican summer / indie pop, twee pop",2012,5/22/2012,3
1916,Dope Body- Natural History ALBUM REVIEW," 2012 / drag city / experimental rock, post-funkcore with noise and more funk, primus?",2012,5/21/2012,9
1917,Killer Mike- R.A.P. Music ALBUM REVIEW," 2012 / williams street / hip hop, hardcore hip hop, conscious hip hop, gangsta rap, experimental hip hop, southern hip hop",2012,5/18/2012,8
1918,Marilyn Manson- Born Villain ALBUM REVIEW," 2012 / cooking vinyl / alternative metal, industrial metal",2012,5/17/2012,3
1919,Squarepusher- Ufabulum ALBUM REVIEW," 2012 / warp / idm, dubstep, breakcore, drum and bass",2012,5/15/2012,6
1920,Beach House- Bloom ALBUM REVIEW," 2012 / sub pop / dream pop, indie pop",2012,5/14/2012,8
1921,mewithoutYou- Ten Stories ALBUM REVIEW," 2012 / self-released / post-hardcore, indie folk, folk rock, art rock",2012,5/11/2012,6
1922,B.o.B.- Strange Clouds ALBUM REVIEW," 2012 / pop rap, southern hip hop",2012,5/9/2012,4
1923,Lone- Galaxy Garden ALBUM REVIEW," 2012 / r\u0026s records / house, idm, hardcore breaks, footwork, uk funky",2012,5/8/2012,8
1924,OFF!- Self-Titled ALBUM REVIEW," 2012 / punk, hardcore punk",2012,5/7/2012,7
1925,Billy Woods- History Will Absolve me ALBUM REVIEW," 2012 / backwoodz studioz / abstract hip hop, east coast hip hop, hardcore hip hop, experimental hip hop",2012,5/2/2012,8
